game_id,team_id,opponent,points_scored,fast_break_points_for,fast_break_points_against,turnover_points_for,turnover_points_against,second_chance_points_for,second_chance_points_against,defensive_rebounds_for,defensive_rebounds_against,offensive_rebounds_for,offensive_rebounds_against,turnovers_for,turnovers_against,steals_for,steals_against,assists_for,assists_against,3P%_for,3P%_against,2P%_for,2P%_against,FT%_for,PFR_for,PFD_against,3PR_for,3PR_against,FTR_for,FTR_against,PACE,ORtg,DRtg,eFG%,TS%
E2017_161_b,PAM,IST,85,8,11,9,11,12,10,27,22,12,9,7,7,4,6,17,21,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_162_a,CSK,MAD,81,8,2,15,1,9,9,24,23,12,9,11,16,6,4,18,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_162_b,MAD,CSK,87,8,4,7,15,12,8,32,21,14,13,13,7,3,7,23,15,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_163_a,BAR,MIL,82,2,4,15,12,14,14,18,22,10,10,9,11,5,6,20,22,40.0,50.0,47.61904761904762,43.10344827586207,76.92307692307692,29.71366828741221,25.66180443003782,32.25806451612903,14.705882352941176,20.967741935483872,27.94117647058824,74.03999999999999,99.94597514856837,105.3484602917342,51.61290322580645,54.636739515652685
E2017_163_b,MIL,BAR,102,2,6,17,19,11,21,15,20,8,10,12,12,5,7,19,25,50.0,40.0,43.10344827586207,47.61904761904762,68.42105263157895,25.66180443003782,29.71366828741221,14.705882352941176,32.25806451612903,27.94117647058824,20.967741935483872,74.03999999999999,105.3484602917342,99.94597514856837,47.794117647058826,51.07386066003143
E2017_164_a,OLY,ULK,78,6,6,5,19,19,6,21,20,13,12,14,9,5,8,21,20,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_164_b,ULK,OLY,86,4,2,12,15,14,14,22,18,10,10,11,9,6,5,22,20,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_165_a,ZAL,TEL,93,6,18,18,16,11,14,24,22,10,14,14,14,7,7,21,16,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_165_b,TEL,ZAL,111,6,2,19,17,21,11,20,15,10,8,12,12,7,5,25,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_166_a,BAS,RED,85,0,3,15,8,8,20,19,16,7,13,14,9,3,8,21,15,40.0,26.31578947368421,73.33333333333333,52.083333333333336,84.61538461538461,29.394473838918287,29.394473838918287,45.45454545454545,28.35820895522388,23.63636363636364,28.35820895522388,68.03999999999999,124.92651381540271,119.04761904761908,67.27272727272727,69.99341238471673
E2017_166_b,RED,BAS,89,6,6,19,5,6,19,20,21,12,13,9,14,8,5,20,21,26.31578947368421,40.0,52.083333333333336,73.33333333333333,84.21052631578948,29.394473838918287,29.394473838918287,28.35820895522388,45.45454545454545,28.35820895522388,23.63636363636364,68.03999999999999,119.04761904761908,124.92651381540271,48.507462686567166,53.74203821656051
E2017_167_a,BAM,PAN,72,2,8,1,15,9,9,23,24,9,12,16,11,4,6,19,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_167_b,PAN,BAM,94,18,6,16,18,14,11,22,24,14,10,14,14,7,7,16,21,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_168_a,KHI,MAL,83,11,8,11,9,10,12,22,27,9,12,7,7,6,4,21,17,43.24324324324324,48.14814814814815,60.869565217391305,55.0,100.0,20.186335403726705,20.186335403726705,61.66666666666666,40.298507462686565,13.333333333333334,17.91044776119403,64.4,130.43478260869563,144.40993788819875,63.333333333333336,66.12090680100755
E2017_168_b,MAL,KHI,83,3,0,8,15,20,8,16,19,13,7,9,14,8,3,15,21,48.14814814814815,43.24324324324324,55.0,60.869565217391305,83.33333333333333,20.186335403726705,20.186335403726705,40.298507462686565,61.66666666666666,17.91044776119403,13.333333333333334,64.4,144.40993788819875,130.43478260869563,61.940298507462686,64.33314886552297
E2017_169_a,TEL,BAR,84,17,9,16,15,13,10,19,28,10,11,9,11,8,2,18,29,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_169_b,BAR,TEL,81,6,2,11,8,9,16,22,21,11,11,9,8,5,5,17,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_170_a,PAN,BAS,74,2,2,19,12,6,4,15,30,6,5,8,14,6,3,10,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_170_b,BAS,PAN,103,16,7,15,4,6,10,22,21,9,7,6,12,8,3,28,21,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_171_a,MAL,IST,66,4,2,8,10,14,15,22,28,11,16,8,12,7,5,16,10,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_171_b,IST,MAL,82,7,11,14,15,4,9,34,23,8,6,11,10,6,5,20,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_172_a,PAM,CSK,66,11,7,15,14,9,4,23,34,6,8,10,11,5,6,18,20,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_172_b,CSK,PAM,93,4,4,13,12,10,15,23,24,8,12,11,12,5,7,17,14,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_173_a,RED,MIL,84,7,16,4,15,10,6,21,22,7,9,12,6,3,8,21,28,40.0,40.74074074074074,57.142857142857146,46.15384615384615,95.45454545454544,36.051026067665,34.66444814198558,41.66666666666666,40.90909090909091,36.66666666666666,36.36363636363637,72.12,126.1785912368275,122.01885745978925,58.333333333333336,65.29850746268656
E2017_173_b,MIL,RED,83,2,6,8,11,16,9,21,22,11,11,8,9,5,5,17,17,40.74074074074074,40.0,46.15384615384615,57.142857142857146,79.16666666666667,34.66444814198558,36.051026067665,40.90909090909091,41.66666666666666,36.36363636363637,36.66666666666666,72.12,122.01885745978925,126.1785912368275,52.27272727272727,57.47126436781609
E2017_174_a,ULK,BAM,70,0,9,16,21,9,13,14,21,15,10,18,12,6,9,15,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_174_b,BAM,ULK,95,2,2,12,19,4,6,30,15,5,6,14,8,3,6,17,10,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_175_a,MAD,OLY,87,4,4,12,13,15,10,24,23,12,8,12,11,7,5,14,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_175_b,OLY,MAD,95,9,0,21,16,13,9,21,14,10,15,12,18,9,6,17,15,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_176_a,ZAL,KHI,99,9,17,15,16,10,13,28,19,11,10,11,9,2,8,29,18,15.789473684210526,33.333333333333336,45.65217391304348,55.81395348837209,81.25,32.100667693888035,35.9527478171546,29.23076923076923,35.82089552238806,49.23076923076923,32.83582089552239,77.88,98.87005649717514,109.14227015921932,39.23076923076923,48.6848760748609
E2017_176_b,KHI,ZAL,68,2,4,10,8,15,14,28,22,16,11,12,8,5,7,10,16,33.333333333333336,15.789473684210526,55.81395348837209,45.65217391304348,59.09090909090909,35.9527478171546,32.100667693888035,35.82089552238806,29.23076923076923,32.83582089552239,49.23076923076923,77.88,109.14227015921932,98.87005649717514,53.73134328358209,55.42514345331247
E2017_177_a,CSK,BAS,99,8,9,24,7,3,6,19,26,3,6,13,13,7,7,15,20,57.142857142857146,32.142857142857146,51.35135135135136,47.5,69.56521739130434,27.707808564231737,30.226700251889167,36.206896551724135,41.1764705882353,39.6551724137931,32.35294117647059,79.4,113.35012594458438,102.01511335012594,63.793103448275865,66.0598943041691
E2017_177_b,BAS,CSK,76,12,8,11,12,12,4,29,24,10,8,16,11,5,9,15,21,32.142857142857146,57.142857142857146,47.5,51.35135135135136,72.72727272727273,30.226700251889167,27.707808564231737,41.1764705882353,36.206896551724135,32.35294117647059,39.6551724137931,79.4,102.01511335012594,113.35012594458438,47.794117647058826,52.13697219361482
E2017_178_a,ULK,MIL,77,6,2,14,10,18,16,23,18,12,14,10,14,10,5,17,11,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_178_b,MIL,ULK,89,4,10,8,18,7,17,13,17,8,14,11,7,3,7,19,22,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_179_a,OLY,PAM,80,2,0,14,15,14,13,22,19,11,12,14,9,5,7,19,14,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_179_b,PAM,OLY,103,9,8,7,24,6,3,26,19,6,3,13,13,7,7,20,15,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_180_a,MAL,TEL,79,2,10,12,34,11,8,30,15,6,12,23,12,6,11,19,9,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_180_b,TEL,MAL,94,7,3,9,10,24,8,28,21,16,11,8,6,4,5,17,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_181_a,IST,ZAL,68,10,2,34,12,8,11,15,30,12,6,12,23,11,6,9,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_181_b,ZAL,IST,74,10,6,8,21,4,15,22,19,8,13,14,8,6,6,13,22,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_182_a,BAM,RED,69,2,6,10,14,16,18,18,23,14,12,14,10,5,10,11,17,27.77777777777778,30.43478260869565,53.84615384615385,45.0,66.66666666666667,31.874818893074472,36.22138510576645,31.57894736842105,36.507936507936506,47.36842105263158,22.22222222222222,69.02,108.66415531729936,99.9710228919154,50.0,54.4425087108014
E2017_182_b,RED,BAM,100,10,4,18,8,17,7,17,13,14,8,7,11,7,3,22,19,30.43478260869565,27.77777777777778,45.0,53.84615384615385,85.71428571428571,37.67024050999711,31.874818893074472,36.507936507936506,31.57894736842105,22.22222222222222,47.36842105263158,69.02,99.9710228919154,108.66415531729936,45.23809523809524,49.88432620011567
E2017_183_a,BAR,MAD,82,3,7,10,9,8,24,21,28,11,16,6,8,5,4,18,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_183_b,MAD,BAR,79,0,2,15,14,13,14,19,22,12,11,9,14,7,5,14,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_184_a,KHI,PAN,84,6,10,21,8,15,4,19,22,13,8,8,14,6,6,22,13,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_184_b,PAN,KHI,80,8,12,12,11,4,12,24,29,8,10,11,16,9,5,21,15,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_185_a,BAS,KHI,86,11,4,14,25,13,16,18,17,13,13,19,14,5,9,18,16,44.44444444444444,33.333333333333336,45.16129032258065,51.21951219512195,77.77777777777777,31.48779847808974,26.239832065074783,53.73134328358209,36.92307692307692,26.86567164179105,50.76923076923077,76.22,118.07924429283652,119.39123589609028,56.71641791044776,60.0640683395622
E2017_185_b,KHI,BAS,78,0,2,12,18,8,11,29,19,13,12,16,12,5,7,16,14,33.333333333333336,44.44444444444444,51.21951219512195,45.16129032258065,75.75757575757575,26.239832065074783,31.48779847808974,36.92307692307692,53.73134328358209,50.76923076923077,26.86567164179105,76.22,119.39123589609028,118.07924429283652,50.76923076923077,57.218309859154935
E2017_186_a,MIL,IST,70,5,11,12,17,14,9,18,26,12,7,10,11,6,5,14,23,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_186_b,IST,MIL,70,5,8,12,21,6,3,17,22,9,7,17,14,6,12,14,22,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_187_a,TEL,CSK,69,14,12,14,14,14,7,25,30,11,11,13,13,7,7,21,20,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_187_b,CSK,TEL,93,4,11,25,14,16,13,17,18,13,13,14,19,9,5,16,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_188_a,ZAL,BAR,86,8,5,21,12,3,6,22,17,7,9,14,17,12,6,22,14,35.714285714285715,27.272727272727277,61.36363636363637,60.526315789473685,60.0,26.478375992939103,30.891438658428957,24.13793103448276,36.66666666666666,34.48275862068966,23.33333333333333,67.97999999999999,119.15269196822597,110.32656663724626,59.48275862068966,60.628742514970064
E2017_188_b,BAR,ZAL,74,6,13,8,21,9,25,19,26,8,14,11,8,6,10,13,25,27.272727272727277,35.714285714285715,60.526315789473685,61.36363636363637,78.57142857142857,30.891438658428957,26.478375992939103,36.66666666666666,24.13793103448276,23.33333333333333,34.48275862068966,67.97999999999999,110.32656663724626,119.15269196822597,53.333333333333336,56.6807738814994
E2017_189_a,RED,MAL,62,0,0,16,21,8,11,18,33,11,8,10,16,7,4,9,20,25.0,34.78260869565217,53.84615384615385,57.5,35.714285714285715,30.268088786393776,20.17872585759585,38.095238095238095,36.507936507936506,22.22222222222222,23.80952380952381,69.38,93.68694148169502,113.86566733929088,47.61904761904762,46.99248120300752
E2017_189_b,MAL,RED,83,12,14,14,14,7,14,30,25,11,11,13,13,7,7,20,21,34.78260869565217,25.0,57.5,53.84615384615385,60.0,20.17872585759585,30.268088786393776,36.507936507936506,38.095238095238095,23.80952380952381,22.22222222222222,69.38,113.86566733929088,93.68694148169502,55.55555555555556,56.7528735632184
E2017_190_a,PAN,OLY,61,2,0,18,12,11,8,19,29,12,13,12,16,7,5,14,16,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_190_b,OLY,PAN,80,10,4,11,15,6,5,31,23,6,4,9,9,5,4,14,10,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_191_a,MAD,ULK,101,13,6,21,8,25,9,26,19,14,8,8,11,10,6,25,13,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_191_b,ULK,MAD,89,11,5,17,12,9,14,26,18,7,12,11,10,5,6,23,14,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_192_a,PAM,BAM,70,4,10,15,11,5,6,23,31,4,6,9,9,4,5,10,14,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_192_b,BAM,PAM,86,0,0,21,16,11,8,33,18,8,11,16,10,4,7,20,9,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_193_a,IST,TEL,64,4,0,11,8,10,17,25,26,8,13,9,9,4,6,12,14,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_193_b,TEL,IST,73,6,18,11,19,16,13,20,27,13,14,16,8,6,13,19,20,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_194_a,KHI,MIL,77,0,8,8,12,13,16,20,30,10,12,7,12,5,4,17,19,31.818181818181817,28.0,67.6470588235294,58.62068965517241,90.9090909090909,33.69469674772927,27.83474948725461,39.285714285714285,46.2962962962963,19.642857142857142,40.74074074074074,68.26,112.80398476413713,104.01406387342512,59.82142857142857,63.28073635765943
E2017_194_b,MIL,KHI,77,0,4,8,11,17,10,26,25,13,8,9,9,6,4,14,12,28.0,31.818181818181817,58.62068965517241,67.6470588235294,72.72727272727273,27.83474948725461,33.69469674772927,46.2962962962963,39.285714285714285,40.74074074074074,19.642857142857142,68.26,104.01406387342512,112.80398476413713,50.92592592592592,55.74748743718593
